>: [(7775, 2, 0.7252777777777778, 1)]
>: [(2336, 2, 0.73277777777777775, 3)]
>: [(177, 7, 0.84527777777777779, 2)]
>: [(27, 18, 0.90638888888888902, 0)]
>: [(280, 14, 0.91638888888888881, 1)]
>: [(279, 15, 0.91638888888888892, 1)]
>: [(30, 15, 0.91750000000000009, 0)]
>: [(6, 5, 0.91999999999999993, 3)]
>: [(34, 10, 0.94999999999999996, 0)]
using time: 2798.858860731125
