>: [(11094, 1, 0.79276960784313721, 0)]
>: [(708, 6, 0.82781862745098034, 4)]
>: [(4277, 2, 0.82814542483660136, 1)]
>: [(374, 7, 0.83823529411764708, 1)]
>: [(113, 3, 0.85040849673202623, 3)]
>: [(46, 13, 0.85559640522875813, 0)]
>: [(1089, 16, 0.87990196078431371, 3)]
>: [(1, 18, 0.88684640522875813, 4)]
>: [(66, 17, 0.89166666666666661, 4)]
>: [(379, 27, 0.89791666666666681, 4)]
using time: 3166.212139606476
