,36,72,45,27,54,18,63,9,0,46,52,37,43,55,61,34,28,19,25,64,70,60,56,66,68,30,32,50,48,20,24,79,73,16,10,7,1,41,39,33,29,57,59,23,21,77,75,42,38,15,11,47,51,6,2,69,65,14,12,22,3,5,31,40
0,1.0023,0.9982700000000001,0.99975,1.0072,0.9934,1.0125,0.99069,1.0163,1.0211,0.027714999999999997,0.027714999999999997,0.019318000000000002,0.019318000000000002,0.052142999999999995,0.052142999999999995,0.046137,0.046137,0.085276,0.085276,0.03592,0.03592,0.16401,0.16401,0.24686,0.24686,0.099964,0.099964,0.037674,0.037674,0.26188,0.26188,0.021481,0.021481,0.32661999999999997,0.32661999999999997,0.30230999999999997,0.30230999999999997,0.09509400000000001,0.09509400000000001,0.25408000000000003,0.25408000000000003,0.17142000000000002,0.17142000000000002,0.10214,0.10214,0.1718,0.1718,0.15369000000000002,0.15369000000000002,0.7236100000000001,0.7236100000000001,0.3489,0.3489,0.8291,0.8291,0.4983,0.4983,0.18608,0.18608,0.36238000000000004,0.3626,0.3626,0.62107,0.81389
1,1.0026,0.99865,1.0001,1.0069,0.9956299999999999,1.011,0.9940700000000001,1.0121,1.0151,0.017306000000000002,0.017306000000000002,0.075994,0.075994,0.037732999999999996,0.037732999999999996,0.02224,0.02224,0.094345,0.094345,0.089377,0.089377,0.18637,0.18637,0.28223000000000004,0.28223000000000004,0.18422,0.18422,0.14697000000000002,0.14697000000000002,0.26161,0.26161,0.20931,0.20931,0.14201,0.14201,0.031589,0.031589,0.3277,0.3277,0.27086,0.27086,0.1934,0.1934,0.13457,0.13457,0.10747999999999999,0.10747999999999999,0.23385,0.23385,0.24773,0.24773,0.5242,0.5242,0.26653000000000004,0.26653000000000004,0.8553200000000001,0.8553200000000001,0.44023,0.44023,0.20863,0.27849,0.27849,0.9951399999999999,0.99324
2,1.0024,0.9986299999999999,1.0001,1.0057,0.9963200000000001,1.0083,0.99485,1.0109,1.0138,0.0032898000000000003,0.0032898000000000003,0.061814999999999995,0.061814999999999995,0.030989999999999997,0.030989999999999997,0.088352,0.088352,0.045929000000000005,0.045929000000000005,0.11355,0.11355,0.13179000000000002,0.13179000000000002,0.073923,0.073923,0.058290999999999996,0.058290999999999996,0.13527,0.13527,0.06478400000000001,0.06478400000000001,0.038345,0.038345,0.15942,0.15942,0.013424,0.013424,0.099036,0.099036,0.14019,0.14019,0.092642,0.092642,0.062787,0.062787,0.18582,0.18582,0.11341,0.11341,0.37099,0.37099,0.49446999999999997,0.49446999999999997,0.29679,0.29679,0.6714399999999999,0.6714399999999999,0.21918,0.21918,0.14677,0.60596,0.60596,0.058116999999999995,0.47573999999999994
3,1.0021,0.9986200000000001,0.9995200000000001,1.006,0.99503,1.0094,0.99208,1.013,1.0168,0.014563999999999999,0.014563999999999999,0.048183,0.048183,0.02023,0.02023,0.070963,0.070963,0.051072,0.051072,0.03718,0.03718,0.14339000000000002,0.14339000000000002,0.05697000000000001,0.05697000000000001,0.076498,0.076498,0.13557,0.13557,0.13767000000000001,0.13767000000000001,0.099337,0.099337,0.16605,0.16605,0.2943,0.2943,0.013217,0.013217,0.33004,0.33004,0.12863,0.12863,0.17956,0.17956,0.27205,0.27205,0.27204,0.27204,0.26607,0.26607,0.61728,0.61728,0.38435,0.38435,0.63181,0.63181,0.3844,0.3844,0.28225,0.3066,0.3066,1.0155,1.1752
4,1.0022,0.99841,0.99946,1.0068,0.99356,1.0111,0.99024,1.0152,1.0196,0.010669,0.010669,0.0506,0.0506,0.051870000000000006,0.051870000000000006,0.10117999999999999,0.10117999999999999,0.089173,0.089173,0.036681,0.036681,0.060633000000000006,0.060633000000000006,0.13637,0.13637,0.17815999999999999,0.17815999999999999,0.08878899999999999,0.08878899999999999,0.19825,0.19825,0.038169,0.038169,0.23365,0.23365,0.10009,0.10009,0.38518,0.38518,0.17451,0.17451,0.17412,0.17412,0.049025,0.049025,0.40252,0.40252,0.13927,0.13927,0.12592,0.12592,0.48489,0.48489,0.4195,0.4195,0.49625,0.49625,0.31388,0.31388,0.14338,0.21386,0.21386,0.80397,1.2311
5,1.0022,0.99874,0.9996200000000001,1.0064,0.9946799999999999,1.0108,0.99179,1.0133,1.0184,0.017666,0.017666,0.027832,0.027832,0.017518000000000002,0.017518000000000002,0.03395,0.03395,0.053480999999999994,0.053480999999999994,0.024684,0.024684,0.17887,0.17887,0.07515,0.07515,0.24633000000000002,0.24633000000000002,0.31327,0.31327,0.19077,0.19077,0.072041,0.072041,0.16844,0.16844,0.10903,0.10903,0.21001999999999998,0.21001999999999998,0.36514,0.36514,0.12985,0.12985,0.41186000000000006,0.41186000000000006,0.065288,0.065288,0.24516999999999997,0.24516999999999997,0.23920999999999998,0.23920999999999998,0.47368999999999994,0.47368999999999994,0.2239,0.2239,0.70249,0.70249,0.3792,0.3792,0.4246,0.34905,0.34905,1.2291,1.5909
6,1.0021,0.9986,0.99972,1.006,0.9947,1.0091,0.99154,1.0134,1.018,0.023083000000000003,0.023083000000000003,0.052943,0.052943,0.060197,0.060197,0.098233,0.098233,0.060091,0.060091,0.046842,0.046842,0.19338,0.19338,0.14012,0.14012,0.4139,0.4139,0.17651,0.17651,0.16088,0.16088,0.13265,0.13265,0.30483000000000005,0.30483000000000005,0.30349,0.30349,0.32685,0.32685,0.19768,0.19768,0.39094,0.39094,0.26743,0.26743,0.11194000000000001,0.11194000000000001,0.18206,0.18206,0.27776,0.27776,0.5301100000000001,0.5301100000000001,0.26783,0.26783,0.59924,0.59924,0.27126,0.27126,0.29125,0.13994,0.13994,0.9006,1.4142
7,1.0021,0.99828,0.99929,1.0066,0.99344,1.0109,0.9899700000000001,1.0155,1.0217,0.015044,0.015044,0.049608,0.049608,0.03874,0.03874,0.073369,0.073369,0.013434999999999999,0.013434999999999999,0.005713,0.005713,0.075272,0.075272,0.18059,0.18059,0.05334,0.05334,0.12634,0.12634,0.21738000000000002,0.21738000000000002,0.1642,0.1642,0.25469,0.25469,0.20806,0.20806,0.058162,0.058162,0.10237,0.10237,0.04529,0.04529,0.07846900000000001,0.07846900000000001,0.36463,0.36463,0.048542,0.048542,0.019047,0.019047,0.31717,0.31717,0.44363,0.44363,0.3414,0.3414,0.12175,0.12175,0.07434400000000001,0.058564,0.058564,0.51042,1.0645
8,1.0021,0.9989100000000001,0.9999,1.0056,0.99572,1.0094,0.99384,1.0117,1.0161,0.035733,0.035733,0.058135,0.058135,0.02805,0.02805,0.04567,0.04567,0.12978,0.12978,0.1748,0.1748,0.1342,0.1342,0.31701999999999997,0.31701999999999997,0.11015,0.11015,0.17488,0.17488,0.18671,0.18671,0.22393000000000002,0.22393000000000002,0.16884000000000002,0.16884000000000002,0.22878,0.22878,0.30116,0.30116,0.22734000000000001,0.22734000000000001,0.26211,0.26211,0.14695,0.14695,0.50057,0.50057,0.25143000000000004,0.25143000000000004,0.46771999999999997,0.46771999999999997,0.49343000000000004,0.49343000000000004,0.7426,0.7426,0.6984,0.6984,0.38923,0.38923,0.3895,0.6048399999999999,0.6048399999999999,1.2664,1.4525
