 ,905,900,895,890,885,880,875,870,865,860,855,850,845,840,835,830,825,820,815,810,805,800,795,790,785,780,775,770,765,760,755,750,745,740,735,730,725,720,715,710,705,700,695,690,685,680,675,670,665,660,655,650,645,640,635,630,625,620,615,610,605,600,595,590,585,580,575,570,565,560,555,550,545,540,535,530,525,520,515,510,505,500,495,490,485,480,475,470,465,460,455,450,445,440,435,430,425,420,415,410,405,400,395,390,385,380,375,370,365,360,355,350,345,340,335,330,325,320,315,310,305,300,295,290,285,280,275,270,265,260,255,250,245,240,235,230,225,220,215,210,205,200,195,190,185,180,175,170,165,160,155,150,145,140,135,130,125,120,115,110,105,100,95,90,85,80,75,70,65,60,55,50,45,40,35,30,25,20,15,10,5
opt,0.80779640756,0.801951816058,0.799991049339,0.803912581213,0.797951850897,0.796028794516,0.798030282483,0.803951798214,0.801989510388,0.809912524876,0.803991011552,0.807989473519,0.809950233935,0.809755671133,0.807989500607,0.803989526488,0.804028764147,0.803950335212,0.807950321817,0.803989562562,0.8041041467,0.802105688022,0.804066478471,0.802066495901,0.811871817573,0.809909517032,0.813909485852,0.81971636958,0.817793304872,0.817871706288,0.815948573024,0.821677024364,0.821639280518,0.819755457503,0.823639224673,0.817678450991,0.823598464791,0.821599969468,0.821521441399,0.825444409959,0.823326588765,0.825249490019,0.827557211519,0.825519514117,0.829480120016,0.819597755865,0.823519217854,0.827442218273,0.827520359648,0.833289401145,0.83713564338,0.837135739782,0.837137167928,0.837137093808,0.838943531967,0.841058247294,0.838981514049,0.840979810445,0.843017109307,0.843094036089,0.833133017038,0.838977790723,0.835094008052,0.84097752539,0.837053696342,0.835090976524,0.837169547267,0.845090675862,0.84489615344,0.83693502579,0.831090794611,0.837282772262,0.833241608949,0.833161471167,0.831239246422,0.82923761224,0.821506946435,0.825536682853,0.821501361333,0.827379425402,0.823493204043,0.829372094793,0.813714817065,0.799978132071,0.805858586745,0.809736354289,0.811762589394,0.801830004259,0.815575397905,0.817444802083,0.821341310761,0.827324700349,0.831089949152,0.829209771287,0.827084642204,0.817351682795,0.826846355636,0.834610749443,0.832576295997,0.828500763126,0.838133460609,0.828177909351,0.838037354324,0.837831670569,0.830085526118,0.833894409778,0.818207280826,0.823914301508,0.816049963913,0.811877652406,0.811614793356,0.807520977057,0.816914758388,0.808846682888,0.822300559493,0.825741532726,0.839182960812,0.823227191058,0.822565022787,0.82227140163,0.815094198364,0.820421281266,0.818012686797,0.82524718166,0.815015580377,0.825638117913,0.823235427412,0.825609965053,0.822937858671,0.808738013869,0.80435345979,0.810914646358,0.807260400572,0.803143083192,0.799027203966,0.801288330559,0.79068158554,0.781534640329,0.79935318098,0.794678727139,0.787556135244,0.780113370818,0.810842692155,0.806456727024,0.799545101918,0.797126583282,0.778172191646,0.769848999495,0.765037260012,0.766477803954,0.747745326103,0.74522800684,0.735875401548,0.718549797049,0.728794778653,0.712854762027,0.687395925157,0.66428543919,0.632958927995,0.592341703639,0.585325918981,0.550708805634,0.552711019643,0.531940797034,0.519900389285,0.498865623733,0.460464976529,0.451154758485,0.448576783992,0.432817577665,0.400700765904,0.369014733,0.326088353893,0.295653786544,0.289478039593,0.25670197974,0.244051449148,0.204853922888,0.1651396169,0.134696089214,0.0630716156598
acc,0.807803921569,0.801959276018,0.799998491704,0.803920060332,0.797959276018,0.796036199095,0.798037707391,0.803959276018,0.801996983409,0.809920060332,0.803998491704,0.807996983409,0.809957767722,0.809763197587,0.807996983409,0.803996983409,0.804036199095,0.803957767722,0.807957767722,0.803996983409,0.804111613876,0.802113122172,0.804073906486,0.802073906486,0.81187933635,0.809917043741,0.813917043741,0.8197239819,0.817800904977,0.81787933635,0.815956259427,0.821684766214,0.821647058824,0.819763197587,0.823647058824,0.81768627451,0.823606334842,0.821607843137,0.821529411765,0.825452488688,0.823334841629,0.825257918552,0.82756561086,0.825527903469,0.829488687783,0.819606334842,0.823527903469,0.827450980392,0.827529411765,0.833298642534,0.83714479638,0.83714479638,0.837146304676,0.837146304676,0.838953242836,0.841067873303,0.838990950226,0.840989441931,0.843027149321,0.843104072398,0.833143288084,0.838987933635,0.835104072398,0.840987933635,0.837064856712,0.835102564103,0.837180995475,0.845102564103,0.844909502262,0.836948717949,0.831104072398,0.837295625943,0.833254901961,0.833177978884,0.831256410256,0.829257918552,0.821527903469,0.82556561086,0.821527903469,0.82741025641,0.823526395173,0.82941025641,0.8137586727,0.800030165913,0.805914027149,0.809797888386,0.811834087481,0.801914027149,0.815681749623,0.81756561086,0.821488687783,0.827488687783,0.831295625943,0.829447963801,0.82741025641,0.817719457014,0.827295625943,0.835102564103,0.833104072398,0.829141779789,0.838873303167,0.828950226244,0.838912518854,0.838871794872,0.831218702866,0.835257918552,0.81960331825,0.825487179487,0.817914027149,0.813915535445,0.813722473605,0.809915535445,0.819720965309,0.811876319759,0.825716440422,0.829487179487,0.843254901961,0.827641025641,0.827450980392,0.827449472097,0.82133785822,0.827259426848,0.825333333333,0.833182503771,0.823374057315,0.835102564103,0.833105580694,0.837220211161,0.835182503771,0.82168627451,0.817802413273,0.825570135747,0.823644042232,0.8217239819,0.819990950226,0.82379638009,0.81614479638,0.808069381599,0.829873303167,0.827642533937,0.823568627451,0.819375565611,0.856983408748,0.854984917044,0.851408748115,0.854948717949,0.839333333333,0.837374057315,0.835644042232,0.843487179487,0.827760180995,0.833529411765,0.829644042232,0.817876319759,0.835490196078,0.827607843137,0.807687782805,0.797730015083,0.768230769231,0.74877224736,0.75292760181,0.72312066365,0.738809954751,0.73534841629,0.733196078431,0.721659125189,0.686238310709,0.689971342383,0.711622926094,0.707969834087,0.692082956259,0.678514328808,0.649134238311,0.631291101056,0.643132730015,0.615713423831,0.627247360483,0.606179487179,0.595986425339,0.611788838612,0.590025641026
r_2,0.999990698227,0.999990697831,0.999990697026,0.999990696689,0.999990694862,0.999990698188,0.999990696044,0.999990698778,0.999990681984,0.99999069605,0.99999069631,0.999990705548,0.999990698543,0.999990705365,0.999990739073,0.999990725188,0.999990752968,0.999990755099,0.999990784288,0.999990770056,0.999990713756,0.999990731793,0.999990762025,0.999990760721,0.999990739046,0.999990706816,0.999990714179,0.999990713556,0.999990706655,0.99999067092,0.999990579883,0.999990578077,0.999990533276,0.999990558147,0.999990488461,0.999990432126,0.999990444403,0.999990416755,0.999990298137,0.99999021297,0.999989976297,0.999989786789,0.999989850544,0.999989837591,0.999989671026,0.999989532808,0.999989453163,0.999989410709,0.999989061275,0.999988909871,0.999989066407,0.999989181563,0.999989085841,0.999988997302,0.999988425019,0.999988555015,0.999988752945,0.999988547436,0.99998809052,0.999988096002,0.999987671932,0.999987910539,0.999987948393,0.999987623788,0.999986667258,0.999986124365,0.999986325289,0.999985932783,0.999984200886,0.999983640385,0.999984023918,0.999984648575,0.999984046885,0.999980187046,0.999979351937,0.99997551267,0.999974490174,0.999964959772,0.999967691742,0.999962737943,0.999959696337,0.999953989456,0.999946107321,0.99993496015,0.999931208041,0.999924013018,0.999911930174,0.999895222072,0.99986961616,0.99985223354,0.999820597625,0.999801825165,0.999752582855,0.99971283007,0.999606465833,0.999550244016,0.999456941034,0.999411072746,0.999366494033,0.999226891373,0.999118052088,0.999068319341,0.9989567869,0.998760091459,0.998636728524,0.998367559596,0.998296691347,0.998094606412,0.997720954557,0.997496198376,0.997409829129,0.997043446776,0.996576631513,0.996268351722,0.995863130777,0.995484382576,0.995171162196,0.994666969802,0.994095169718,0.99374213092,0.992398183289,0.99173397684,0.991130072855,0.990475889646,0.989848505835,0.988666725985,0.988152578124,0.986132386732,0.985338958797,0.984241843825,0.98355476425,0.98224803835,0.980108346786,0.977387907475,0.974434173628,0.972677654242,0.968800620976,0.967162793351,0.963223154582,0.960171444258,0.956272627433,0.952082785427,0.946159148331,0.943240881737,0.939084903331,0.932367715802,0.927131284725,0.919360938841,0.915506150165,0.908701190243,0.903335704314,0.894063240387,0.886977262644,0.878555570921,0.872296027019,0.861343651995,0.851066389502,0.832719625224,0.823917699403,0.791083945388,0.777400001772,0.761572491725,0.748109870594,0.723386064687,0.709087793264,0.691275986572,0.670998644848,0.653874633296,0.630357409162,0.611350310176,0.578977942283,0.543856949415,0.502343482515,0.468331940764,0.450106216155,0.416917952093,0.38908326208,0.337942684008,0.27708620512,0.220167614563,0.106896397841
