0, 3, 1.0, 3
0, 1, 1.0, 0
337, 8, 0.80909090909090919, 2
1158, 14, 0.88250915750915748, 1
34, 10, 0.94999999999999996, 0
237, 8, 0.88809523809523827, 4
99, 11, 0.93571428571428572, 4
11, 6, 0.98750000000000004, 1
1, 8, 1.0, 4
1676, 10, 0.97857142857142865, 1
9, 7, 1.0, 4
6, 7, 1.0, 3
0, 9, 1.0, 4
379, 27, 0.89791666666666681, 4
6, 6, 0.95090909090909093, 1
0, 10, 1.0, 3
551, 6, 0.83666666666666667, 2
