>: [(1857, 6, 0.68809523809523809, 4)]
>: [(1034, 1, 0.69809523809523799, 1)]
>: [(358, 8, 0.76476190476190475, 4)]
>: [(248, 8, 0.76571428571428579, 3)]
>: [(163, 6, 0.76809523809523816, 4)]
>: [(306, 8, 0.79476190476190478, 4)]
>: [(108, 19, 0.79571428571428571, 1)]
>: [(400, 5, 0.80142857142857138, 4)]
>: [(54, 6, 0.83238095238095222, 4)]
>: [(3, 6, 0.84809523809523812, 1)]
>: [(105, 6, 0.85238095238095257, 4)]
>: [(237, 8, 0.88809523809523827, 4)]
using time: 1534.0372891426086
