,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Erosionscromatosc_1_s.jpg,-0.156904963297,0.314440373678,1.02949713207,0.50011176427,0.197979167855,0.231130124629,0.0941360562028,0.0152874016993,-0.201359174625,0.336261646171,0.0863555072892,-0.202877814749,0.254184763819,0.159525856421,-0.192837618461,-0.02011657556,0.116822527977,0.12066958884,0.088330722956,0.289643186873,0.344584576119,0.0590762463016,-0.0438308909664,0.159939334579,-0.228419661292,-0.012304547515,-0.161852093494,0.0555966471854,0.0322227272857,-0.114665097292,-0.148949023703,0.153570159331,0.132529435571,-0.00362641305928,0.00994697532627,-0.174517179748,-0.134095301239,-0.0372153059269,-0.0978131712648,0.15264198953,-0.109632384931,-0.0292437635538,0.00754235393927,-0.153886313361,-0.0279147249834,0.00853958863319,0.102333688875,-0.0329798499387,-0.0133651075648,0.0340376157921,0.0236725557455,-0.0465610421709,-0.0671995830086,0.0353531193086,-0.0286787413874,-0.0164078264017,0.0120894901637,0.0269436106312,0.0746354878131,-0.0286040247674,0.114610498373,-0.0806789456521,-0.0100530227774,-0.0388052947514,0.0389021643479,-0.0456282688453,0.00549439348954,0.0257654034699,0.0419590644481,-0.0457552801157,-0.0577048975932,-0.0103333390301,0.0283381008802,-0.0269805616673,-0.00387697808217,-0.00445048426396,0.0200492032687,0.0329879765671,-0.0145527887295,-0.00594876663839,-0.0321182122249,-0.017259281176,0.0183813657794,-0.00455215420908,0.00407652082309,-0.00704091922593,-0.0341644580083,0.0283829714762,-0.0251628664849,-0.0076720163107,-0.034538517586,-0.00963277795219,0.0228529534214,0.0229254936609,-0.0293450642702,0.00587454096122,-0.0138969237642,0.0106625970657,-0.00268368061589,-0.00932098481114
Erosionscromatosc_9_s.jpg,-0.129557460641,0.112871457718,-0.00953478567413,-0.10667508914,-0.00771162749508,-0.0502324478429,0.0578853800347,0.030234466384,-0.0597950358791,-0.0628379111645,0.0149424789902,-0.0136660202769,-0.00345619465202,0.0486411642811,0.00622956419863,-0.00493950075293,-0.0342191115897,-0.0566918869025,-0.0696506130457,-0.0365200607375,-0.0613794422067,-0.0377081710979,0.0552577717844,0.0299793201158,-0.00454994577097,-0.033397090631,-0.0110814596096,0.0204943887984,0.0157748236439,0.017246843666,-0.0143052205429,-0.0165788843744,0.0135908820834,-0.0205251770921,0.000103199868215,-0.00387977416108,0.0235421348407,0.0896665970942,0.0517519120961,-0.0659215033909,-0.0074309922463,0.0211584267702,-0.00487190829033,-0.0377990931651,-0.0620153379075,-0.0416171568777,-0.00509542310066,0.00314463224498,0.0214032119982,-0.0220108024857,-0.0320340777854,0.0212927645286,-0.0305825796887,-0.0332219003584,0.00924413598333,-0.0504529968466,-0.0150485326652,0.0689370624253,-0.0186859819302,-0.0800926132131,0.0667785911421,0.0798887795658,-0.0246215894591,-0.045322232697,0.0301592004068,0.0250956411341,0.00901370492746,-0.00242957541992,0.0319743234284,-0.102696205039,0.0558595678458,0.0374863817588,-0.000327433979722,-0.0206756101409,-0.0207562533268,0.148771998553,0.0114021599162,0.0430694160095,0.0459832065098,0.0508028913106,-0.000443606022393,-0.0583692679581,-0.00855694521074,0.0641035579708,-0.0246782221905,-0.0795940023148,-0.0143982858919,0.126061782838,0.0515916110025,-0.0634740302012,0.0597696751655,0.0199698233214,-0.0605239472879,0.10320756472,-0.00232004920068,0.152354521404,0.0551452901969,-0.0898765031978,-0.0616474244087,0.0329830585092
MultilobulatedAdenoma1_59_s.jpg,0.424533805099,-0.0355498124314,0.133779517942,-0.0576224905758,-0.107720643799,-0.18993587508,0.081175362644,-0.0779752563644,0.0251962858986,-0.144673988361,-0.0626906632476,0.106803369495,-0.0371965280627,-0.0541254818668,0.0948405235909,-0.0838321139296,0.0736683489571,0.0488466679823,0.0149230910626,-0.0191022319698,0.0361693362169,0.188980569635,0.0976026843287,0.0726187701106,-0.123325202754,-0.0503781763992,0.0242152553482,-0.0496735656652,-0.0132759061763,-0.0764974112591,0.0332356583692,-0.00303148000418,0.124278963102,-0.169598211017,-0.0578289259609,-0.0709640722743,-0.118076991814,-0.0229916877913,0.200638703892,0.00344912355228,0.139005179089,-0.210507959976,-0.138261351127,-0.0449836117713,-0.0585973798909,0.178007482151,-0.147826391843,0.0200832640847,0.00875217368283,-0.00160193500859,-0.0395120161091,0.116457176194,-0.0424173903651,-0.209995272348,-0.1522787805,-0.187319067908,-0.1736707045,-0.0687708167283,0.0155367001894,-0.0767731818525,-0.02589445627,-0.017727568195,-0.0249544881649,0.176564244045,0.00640244698122,0.0636324744206,0.089394849951,-0.0965646801074,0.167528258786,-0.000849999561401,-0.0426713252531,0.0119335546411,0.00361821542212,-0.0675050423263,-0.0628638462035,-0.107453113407,-0.0680922643878,0.00319729178047,-0.036658148485,0.0943896839017,-0.16404018646,0.100745357963,0.0312662252305,0.0589944842638,-0.0409363062393,0.00662300776552,-0.00363587284063,0.0574645508509,-0.028163689786,-0.12995363724,0.00416888089441,-0.0815147801519,0.0328418213724,0.0484539578947,0.000717007582732,-0.078974510155,-0.0234555443154,-0.0267116598264,0.0866851369531,-0.0410046425413
MultilobulatedAdenoma1_61_s.jpg,0.494555795586,-0.194878130667,0.137177437662,-0.10904015553,0.0455665275951,0.0132075593128,-0.0340783801992,-0.0730931913148,0.0273105701,-0.0562302393248,-0.138061905823,0.00652320787097,0.0336201985078,0.0462799671357,-0.0318247467871,-0.0854144564398,0.0289239519699,-0.0821607931896,-0.030743124865,-0.110472368016,-0.0564987484768,0.0128759191175,0.0619859613584,0.0481387204024,-0.103334352868,-0.0366052562507,-0.0634658070133,0.0888995873001,-0.0390743314141,-0.110853573343,0.122131641717,0.0191378292604,0.0210611755455,0.00872399981613,0.10667807576,-0.0436883651341,0.0420937579486,0.00987418269111,0.018236773476,-0.0793813271097,-0.0345332917959,-0.0656853782667,-0.0110939868018,0.00190343539949,-0.034836039768,0.050366411504,-0.0156852062197,-0.0144263204699,0.00921514857731,0.0207711031989,-0.0473904265427,0.115643284404,-0.0289994684647,0.027228426515,0.0353956410819,0.0506253231321,-0.026218547959,0.00105984960538,0.12758399966,-0.138354046511,-0.0983209615621,0.0543722373988,-0.0208255944264,-0.0535820153366,-0.0823590503551,0.160733456997,-0.0139501896299,0.0507676144758,0.0864660237965,0.0438109129751,0.050013648319,-0.063531983164,-0.0479494865776,-0.091853084838,-0.0356806752181,-0.00766509403223,0.0981064022136,0.0122193346477,-0.0257051395301,-0.126984449944,0.00741792257508,0.00809606825527,0.140368061992,-0.000585232221459,0.0393314608624,0.0559632761761,-0.0669460917199,-0.136073994365,0.0336757630539,-0.0324966959551,-0.0204323286055,-0.0775779756583,-0.025262921484,0.00569514810027,0.0259644757655,0.0559977572463,-0.0306239844864,0.131611870913,-0.141276363094,0.0162878735107
MultilobulatedAdenoma_10_s.jpg,-0.0644724536837,0.000655003899902,-0.02619672651,-0.0288600657384,0.0713848210829,0.0975849120453,-0.139251794771,-0.0265879489065,0.0311593887176,-0.0373441352097,-0.0588850827328,0.06426099161,-0.0126849816784,0.0218973163491,-0.00870362429038,0.0156111147028,-0.0280377807489,0.0567477942767,0.0144609482358,0.0123316140716,0.0248886328689,-0.0140240749274,-0.0134881222212,0.0668902391103,0.00916947354828,0.0681772206346,0.00023558850593,-0.0802334667918,-0.0358866146013,0.00636361747477,0.000856167990161,0.0177461303454,-0.0684119984179,-0.0388193804851,0.033896764513,-0.0316654978428,0.0548399983685,0.0271265154042,0.0621300817369,-0.0204110958057,-0.0357100401521,-0.0496879627421,0.0456504093483,-0.00925641634026,-0.014687844577,-0.0644675028514,-0.0421748818168,-0.0231371229067,-0.0429222619443,-0.0119274003385,0.0212974976272,-0.015106100679,0.00492217257131,-0.0252855343262,0.030384078908,-0.0339376741739,-0.00632301154119,0.0155618843285,-0.0361698642531,-0.00251015286379,0.0253947294965,-0.0438786618907,-0.0107298712578,-0.0363528978462,0.0283797818123,-0.0218936993187,0.00696400573576,-0.0305766102423,-0.0382505962603,-0.00955483417318,-0.0255039800116,-0.00919074151747,0.0137653155338,0.0262698776284,-0.0342919361672,-0.00850760143095,0.00561859694449,-0.0508846351897,0.00736339438179,0.0339517440973,-0.00345793982716,-0.0238563103254,-0.0291517231969,0.0194360427655,-0.0430343898276,-0.0640568247613,0.03170798288,0.0361634094205,0.0223241931555,-0.0172120104031,-0.0187734002981,-0.0379142429136,-0.0437403975228,-0.025419624885,-0.0384541724202,0.00831275899881,-0.0479147258466,0.0551901237453,0.0160967549624,-0.0605146682586
MultilobulatedAdenoma_11_s.jpg,-0.0784459149634,-0.0267089842948,-0.0614233668879,0.0117338098536,0.021303322857,0.0424799893328,-0.161630688377,-0.0360822606945,-0.00700594353298,-0.0305108501158,-0.039518559104,-0.0148648343593,0.0299938798852,0.0943335220357,0.0194314808406,-0.0052010096523,0.0736598723853,0.0552078739408,0.0208492220238,-0.0614024331875,-0.00190079344514,-0.00550447733276,-0.0419473856239,0.00113145159101,-0.0555175523464,0.0188638640997,-0.0208757312097,-0.046512102961,-0.0409076502335,0.0263849595053,0.0862261948275,0.0311454985902,-0.0276343078514,0.0502996644395,0.0686330273951,0.0327764737626,-0.0386127933182,0.0157274513193,0.0290590767406,-0.0306221089082,0.00284155955955,-0.0292685796486,0.0573853184224,0.0245513014303,0.00333984980589,-0.0228534821396,0.066642470468,-0.0763853444289,-0.0105386326695,0.0157611478859,-0.0553878384395,0.0137695020497,-0.0111922960802,0.0823123794049,-0.00317218296648,-0.00907133746025,0.0323405731039,0.0801022059916,0.06397138339,0.031186244963,-0.0233589554205,-0.0107804986595,-0.023860248209,-0.0628264771019,-0.0475064472072,0.000240187570823,-0.0148144347593,0.000756357958125,-0.0126950228964,-0.00642986846284,-0.0565702628337,-0.0405194850043,-0.0539544722019,-0.0238412938729,-0.0251305814661,0.0211822307092,-0.0841255249582,-0.0331351535826,-0.0762256231788,0.073424127546,-0.0766848016277,-0.031984395676,0.0804141365144,0.00181038943589,0.0275532375197,-0.0554829519222,-0.0660299389759,0.00221308953754,-0.0475284511782,-0.00347203750691,-0.0340169435595,0.00701009145077,0.0222438500637,0.109481125846,0.102580943671,-0.00300641576974,0.0926240544091,0.0592552706796,0.0136783715329,0.00719196387268
MultilobulatedAdenoma_12_s.jpg,-0.0429170295929,-0.0367222112184,0.0134361471368,-0.0333548629714,0.0998729927867,0.0509623305768,-0.208110223636,-0.0416764365793,0.0237012196914,-0.017739136633,-0.0175156224936,0.0459673623174,0.0378354211317,0.0311370269648,-0.0521826174696,-0.0103098386537,-0.00475587532941,0.0226037232626,0.046404401805,-0.0899917925472,0.032184761962,0.031896378841,0.0620791146125,0.0736288955149,-0.0142167009565,0.0697805332961,-0.031700213491,-0.0973188580249,-0.0215901596723,-0.0013685237583,0.0450516758279,0.0366990804201,-0.0498266560601,-0.022262849312,0.0313558830525,0.00275332902889,0.0125801474238,0.0310069241855,0.0276276405123,-0.0484402364074,0.0503466582092,-0.0117537893071,0.0455837034604,-0.0132361392358,0.0358320936607,0.0136227342836,0.0203582292185,-0.0702960572894,-0.0131084416591,0.0106325517388,-0.00171973085963,-0.0353650384313,-0.0565274028692,0.0518016004567,0.0721101458587,-0.0151795773862,-0.0408041474686,-0.00431692065916,-0.0179786449457,-0.0421148640604,0.0936464560873,-0.0162501741288,-5.65713237634e-05,0.0556988022501,0.0115216708643,0.0164271313943,0.0352567791839,-0.0158264947433,0.0965530254904,0.0703773434865,0.0226364844788,-0.0232376650577,-0.0307610773428,0.0786837941396,-0.00568869316714,-0.0316585769695,0.0122599385404,-0.0753912117846,0.0148666888638,0.00406084585479,-0.0172731821973,-0.0651987194715,-0.0546246484856,-0.0140556971382,-0.0856874222913,-0.11650569376,-0.0101946279554,0.0504631308311,-0.0541568653096,0.0117867442075,-0.0465757628296,-0.0935325327412,-0.022067974345,-0.0681904198311,0.0677156608356,-0.0468785725798,-0.0408461100469,0.00730283734316,-0.0376021078006,-0.0153076853398
MultilobulatedAdenoma_13_s.jpg,0.00103514813308,0.0662899878147,-0.0455883293742,-0.094104513102,-0.00977670419153,0.0248555231322,-0.0460560244244,-0.0282033146251,-0.00729870365199,0.0148532135323,0.0355115601945,-0.00474160078485,-0.00956185296682,-0.00347216925328,-0.0626454727608,-0.0326862512721,0.0166960014315,0.0369702321467,-0.0295292898847,0.042382562017,0.0334352576002,0.0762055678689,0.0380021585552,0.0165250840722,-0.00313336090856,0.0266994959617,0.0247090844654,0.0141797215688,0.000741661478843,0.0297347657605,-0.00412931354184,0.0182024113216,0.0746015680889,-0.0315068784002,0.0305037157005,-0.00145567709618,0.0273071841555,0.0332312802405,0.0313424510286,0.0877564208637,0.0112884964944,-0.00236244699679,-0.0147020550838,-0.0124794719707,-0.0092299508962,0.0244552990649,-0.0707761770336,-0.0224907185453,0.0104930110772,0.0287812686359,0.00808761794367,0.0422322398765,0.0143061515702,0.0237875831012,0.0249345080644,0.0136444509338,-0.047391286372,0.0544131570294,-0.00050594331304,0.0138674796272,0.030279349174,0.0167634146057,-0.0419236211768,0.00771420508377,-0.0192123589877,-0.0181273243747,0.0156302412672,-0.000186464335233,-0.0130114830641,-0.0253093121942,-0.00549058106907,-0.0511651875114,-0.024231520406,-0.0509296336492,-0.0472942845702,0.0378728540634,-0.0249042786315,0.0410976969511,-0.0108011579698,0.0892584314971,0.00901987987161,-0.0754437217054,-0.0208150033241,-0.0565219386949,0.00159135828577,0.0208920396378,0.0404594308635,-0.0228012371883,-0.0307582327671,-0.0710168459498,-0.0225930305951,-0.0187470958929,-0.0198892724018,-0.0390962851347,0.00527607868371,0.0485853494741,-0.0262586197888,0.00652345040534,-0.0428361381317,0.0556687955003
MultilobulatedAdenoma_14_s.jpg,0.068044930535,0.00398521969014,-0.0893737340976,-0.04311776493,-0.0251287980756,0.0759992453621,-0.0763057998748,-0.0711498954263,-0.0330806891091,0.0489198155422,-0.0395114674792,-0.034097517291,-0.0213274929051,0.0276437135543,0.0307896897464,0.0172402755434,0.0437523956305,0.0162465723098,0.0258039833824,0.00927253935453,0.0655475616132,-0.0165233133177,0.0132771297915,-0.0194023773256,-0.010540154968,0.0147738257646,-0.0265201753227,-0.0203214446515,-0.0531865960845,0.0422083180717,0.0216234500054,0.0169394481037,-0.0813493419355,0.0714815541315,-0.0301713548189,0.000156229507906,0.0163924461249,-0.00531687073146,-0.0303020911248,0.0130054844969,-0.0577500832633,0.0165197483779,0.0130852413436,-0.0453074799346,-0.0303366842751,-0.00300262016007,-0.0393855078776,-0.0138147690236,-0.0780041933838,-0.0289733874909,-0.00809930210897,-0.0345730195017,0.0350415588287,0.0644298775092,0.0125588280012,0.00665490160962,-0.0182700528114,0.112541843064,0.0131801901828,-0.0264055613336,0.0319408996413,0.0451052810736,0.00406427921685,0.0545061789291,-0.0442480894703,0.0467648816523,-0.0640021301547,0.0543383204943,-0.0254637969432,0.058711635851,-0.075581387238,-0.0332150954426,0.00931654327363,-0.0232422905474,-0.0746443473517,-0.0334285341707,0.0156518945853,0.0625567821469,0.0983090993144,0.018468198814,-0.0329368895673,-0.020918132567,0.0481736884819,0.0555416856159,0.0217425605705,-0.0382696232398,-0.107201792957,-0.113289233857,0.0619988423143,-0.00436562897661,0.0434167396526,-0.0525368122131,0.00918074222301,-0.0288592741463,-0.0301164779722,-0.00794197963672,0.00978823453451,-0.0388008063129,-0.0477346575389,-0.0320321005753
MultilobulatedAdenoma_15_s.jpg,-0.000939221940662,-0.0657642969603,0.0121619929709,-0.0110443556794,0.0312975931167,0.0109822612919,-0.196766690325,-0.0695347972962,-0.0183744888587,0.0432529913572,-0.0617620620187,0.0642619088553,0.0443514917291,0.0156699171487,-0.0127480905111,-0.00848309895506,0.0617940713568,-0.0159020144199,0.0747641030103,-0.0437758097281,0.0236862645747,0.0418636929713,0.0693333812739,0.0954359915937,-0.00237452252142,0.0540227837614,-0.034420507047,-0.0939368067352,-0.0071425436359,0.0470126119301,0.0478481186566,0.0387496995587,-0.0154769120998,0.0206826756487,0.000905571337362,0.0127994179915,-0.00952324123362,0.0156904404454,0.0165921729973,-0.0801772914695,0.0374863739521,-0.000730287774624,0.00110126192603,0.0591790072749,0.0244054023797,0.00985809321913,-0.0469419041192,0.0436754571089,0.0106472924238,0.024396750933,-0.0653753133819,-0.0477370669839,-0.0373749147081,-0.0178826133536,0.0378845068176,-0.0119558313266,-0.00476774313801,-0.0239372550076,0.0338990501394,0.00835038492743,0.0696554759083,-0.012494981314,0.018903484439,-0.0128457202276,0.0122819737635,0.0904701268189,-0.012503065438,-0.0425567538117,0.0571223625111,0.0707173445146,-0.0179945045055,-0.0529859958789,-0.0684178598856,0.025109041576,0.0211170365767,-0.0820933836967,-0.0175105047228,0.0191768388622,-0.0196518999465,0.0283596396177,-0.0429900273917,-0.0419087861394,-0.0262831965336,-0.000665272646389,-0.0867827136223,-0.00481317464093,-0.0444627211984,-0.0418702048334,-0.134991275998,-0.0281122966065,-0.0262724067653,-0.0661545956575,-0.0820829536565,-0.0235489501227,0.0207165392451,-0.0676271160632,0.00475783999685,-0.101563568459,0.0502203713059,-0.16019976975
