>: [(948, 2, 0.66666666666666674, 3)]
>: [(1255, 3, 0.69523809523809521, 0)]
>: [(547, 9, 0.79047619047619044, 4)]
>: [(283, 9, 0.88809523809523794, 0)]
>: [(381, 9, 0.88809523809523816, 4)]
>: [(13, 7, 0.91666666666666663, 3)]
>: [(271, 13, 0.91666666666666674, 0)]
>: [(408, 9, 0.92142857142857149, 3)]
>: [(7, 5, 0.93333333333333335, 3)]
>: [(99, 11, 0.93571428571428572, 4)]
using time: 575.5362343788147
