0, 1, 1.0, 1
0, 1, 1.0, 0
15, 9, 0.9375, 4
5885, 3, 0.92682926829268297, 2
0, 2, 1.0, 3
11, 1, 0.90000000000000002, 3
384, 3, 0.94999999999999996, 1
0, 3, 1.0, 0
624, 2, 0.95833333333333337, 3
1005, 2, 1.0, 0
0, 2, 1.0, 0
0, 2, 1.0, 1
4, 2, 1.0, 1
287, 13, 0.92982456140350878, 3
0, 4, 1.0, 4
25525, 1, 1.0, 2
66, 2, 0.96969696969696972, 0
