11, 1, 1.0, 2
0, 1, 1.0, 0
139, 7, 0.80085784313725483, 3
14, 3, 0.85636856368563674, 3
3, 3, 0.92535842293906823, 3
237, 8, 0.88333333333333341, 4
98, 20, 0.93787878787878787, 4
96, 6, 0.98666666666666669, 1
135, 6, 0.97222222222222221, 1
395, 9, 1.0, 4
2, 6, 1.0, 3
4, 6, 1.0, 0
5, 4, 1.0, 0
348, 21, 0.89614841701956038, 3
6, 3, 0.95126050420168073, 1
0, 9, 1.0, 3
1, 4, 0.84194890077243023, 4
