2022.1,129.38,484.2,21.628,3589.1,12.107,9.8995,6.7082,1671.4,3961.9,61.567,142.83,85.323,80,14.343,8.4853,6.7082,13.162,174.54,60.467,41.012,11.18,4019.2,0,18.385,20.628,30,36.162,14.786,54.657,106.83,139,26.1,25.456,4.4721,12,3961.9,61.567,142.83,85.323,80,14.343,8.4853,6.7082,13.162,2490.2,15.652,61.588,42.679,65,28.302,50.275,11.18,1513,36.162,14.786,54.657,106.83,139,26.1,25.456,4.4721,12,47.162,17.889,60.951,19.741,65,9.8705,32.527,11.18,24.162,2490.2,15.652,61.588,42.679,65,28.302,50.275,11.18,1513,1759.3,17.022,57.346,29.611,71,13.033,31.113,8.9443,2253.5,47.162,17.889,60.951,19.741,65,9.8705,32.527,11.18,24.162,44.162,24.597,52.326,10.797,87,4.4721,47.446,15.652,42.162,1759.3,17.022,57.346,29.611,71,13.033,31.113,8.9443,2253.5,2494,20.125,48.223,34.467,56,18.815,41.012,34.911,1536.2,44.162,24.597,52.326,10.797,87,4.4721,47.446,15.652,42.162,64.325,38.516,67.245,25.523,63,11.18,35.355,15.652,34.487,2494,20.125,48.223,34.467,56,18.815,41.012,34.911,1536.2,3015.2,20.125,29.698,9.8705,57,4.4721,46.032,4.4721,1031,64.325,38.516,67.245,25.523,63,11.18,35.355,15.652,34.487,29,11.18,46.669,25.523,87,18.815,52.326,13.416,27,3015.2,20.125,29.698,9.8705,57,4.4721,46.032,4.4721,1031,2505.3,15.652,62.225,38.207,65,30.956,41.012,13.416,1529,29,11.18,46.669,25.523,87,18.815,52.326,13.416,27,24,8.9443,48.083,17.889,101,18.815,41.012,13.416,17,174.54,60.467,41.012,11.18,4019.2,0,18.385,20.628,30,36.162,14.786,54.657,106.83,139,26.1,25.456,4.4721,12,43,6.7082,36.132,5.3983,4093.1,22.361,33.941,17.022,55.649,20.325,47.963,80.393,70.825,103,39.866,39.598,6.7082,37.162,36.162,14.786,54.657,106.83,139,26.1,25.456,4.4721,12,47.162,17.889,60.951,19.741,65,9.8705,32.527,11.18,24.162,20.325,47.963,80.393,70.825,103,39.866,39.598,6.7082,37.162,40.285,17.889,56.569,18.815,107,21.051,32.527,11.18,32.123,47.162,17.889,60.951,19.741,65,9.8705,32.527,11.18,24.162,44.162,24.597,52.326,10.797,87,4.4721,47.446,15.652,42.162,40.285,17.889,56.569,18.815,107,21.051,32.527,11.18,32.123,55,17.889,43.841,17.54,60,20.125,45.255,0,34,44.162,24.597,52.326,10.797,87,4.4721,47.446,15.652,42.162,64.325,38.516,67.245,25.523,63,11.18,35.355,15.652,34.487,55,17.889,43.841,17.54,60,20.125,45.255,0,34,31.162,32.674,36.77,31.848,88,21.977,59.397,23.73,32,64.325,38.516,67.245,25.523,63,11.18,35.355,15.652,34.487,29,11.18,46.669,25.523,87,18.815,52.326,13.416,27,31.162,32.674,36.77,31.848,88,21.977,59.397,23.73,32,28,22.864,49.497,11.18,67,11.18,65.831,17.889,36,29,11.18,46.669,25.523,87,18.815,52.326,13.416,27,24,8.9443,48.083,17.889,101,18.815,41.012,13.416,17,28,22.864,49.497,11.18,67,11.18,65.831,17.889,36,37,0,28.284,11.18,96,11.18,45.255,8.0777,21,43,6.7082,36.132,5.3983,4093.1,22.361,33.941,17.022,55.649,20.325,47.963,80.393,70.825,103,39.866,39.598,6.7082,37.162,18.123,41.665,105.47,144.95,4075.3,44.854,41.152,48.828,63.262,20.162,11.18,72.405,41.753,101,41.175,50.275,17.022,31.162,20.325,47.963,80.393,70.825,103,39.866,39.598,6.7082,37.162,40.285,17.889,56.569,18.815,107,21.051,32.527,11.18,32.123,20.162,11.18,72.405,41.753,101,41.175,50.275,17.022,31.162,24.123,23.73,53.74,26.449,66,17.889,53.74,8.9443,57,40.285,17.889,56.569,18.815,107,21.051,32.527,11.18,32.123,55,17.889,43.841,17.54,60,20.125,45.255,0,34,24.123,23.73,53.74,26.449,66,17.889,53.74,8.9443,57,30.162,17.889,55.294,13.416,61,11.18,36.77,25.966,52.162,55,17.889,43.841,17.54,60,20.125,45.255,0,34,31.162,32.674,36.77,31.848,88,21.977,59.397,23.73,32,30.162,17.889,55.294,13.416,61,11.18,36.77,25.966,52.162,16,15.652,62.225,24.213,78,12.107,38.184,14.786,33.162,31.162,32.674,36.77,31.848,88,21.977,59.397,23.73,32,28,22.864,49.497,11.18,67,11.18,65.831,17.889,36,16,15.652,62.225,24.213,78,12.107,38.184,14.786,33.162,26,17.889,46.669,11.18,69,13.416,38.184,11.18,66.325,28,22.864,49.497,11.18,67,11.18,65.831,17.889,36,37,0,28.284,11.18,96,11.18,45.255,8.0777,21,26,17.889,46.669,11.18,69,13.416,38.184,11.18,66.325,24.162,11.18,33.941,11.18,61,8.5952,84.216,29.069,58.162,18.123,41.665,105.47,144.95,4075.3,44.854,41.152,48.828,63.262,20.162,11.18,72.405,41.753,101,41.175,50.275,17.022,31.162,29.91,35.777,54.517,49.003,3979,26.1,35.355,28.202,47.162,37.162,22.361,62.225,51.972,85,6.7082,21.213,0,38,20.162,11.18,72.405,41.753,101,41.175,50.275,17.022,31.162,24.123,23.73,53.74,26.449,66,17.889,53.74,8.9443,57,37.162,22.361,62.225,51.972,85,6.7082,21.213,0,38,24.487,8.9443,61.588,58.525,104,28.685,22.627,15.652,42.325,24.123,23.73,53.74,26.449,66,17.889,53.74,8.9443,57,30.162,17.889,55.294,13.416,61,11.18,36.77,25.966,52.162,24.487,8.9443,61.588,58.525,104,28.685,22.627,15.652,42.325,18,8.9443,50.912,16.579,101,11.18,47.446,6.7082,21,30.162,17.889,55.294,13.416,61,11.18,36.77,25.966,52.162,16,15.652,62.225,24.213,78,12.107,38.184,14.786,33.162,18,8.9443,50.912,16.579,101,11.18,47.446,6.7082,21,29,20.125,55.154,21.628,93,26.833,50.912,15.652,53.162,16,15.652,62.225,24.213,78,12.107,38.184,14.786,33.162,26,17.889,46.669,11.18,69,13.416,38.184,11.18,66.325,29,20.125,55.154,21.628,93,26.833,50.912,15.652,53.162,20,17.889,42.426,13.416,78,16.579,29.698,33.541,58,26,17.889,46.669,11.18,69,13.416,38.184,11.18,66.325,24.162,11.18,33.941,11.18,61,8.5952,84.216,29.069,58.162,20,17.889,42.426,13.416,78,16.579,29.698,33.541,58,39.162,11.18,39.598,2.2361,70,6.7082,41.012,11.18,49,29.91,35.777,54.517,49.003,3979,26.1,35.355,28.202,47.162,37.162,22.361,62.225,51.972,85,6.7082,21.213,0,38,20.123,30.438,71.748,164.06,4010.2,37.28,44.618,17.889,27.487,58,6.7082,38.184,8.9443,54,6.7082,56.569,11.18,53.162,37.162,22.361,62.225,51.972,85,6.7082,21.213,0,38,24.487,8.9443,61.588,58.525,104,28.685,22.627,15.652,42.325,58,6.7082,38.184,8.9443,54,6.7082,56.569,11.18,53.162,36.162,22.361,61.588,29.995,98,17.505,38.184,17.889,27.123,24.487,8.9443,61.588,58.525,104,28.685,22.627,15.652,42.325,18,8.9443,50.912,16.579,101,11.18,47.446,6.7082,21,36.162,22.361,61.588,29.995,98,17.505,38.184,17.889,27.123,59.162,13.416,18.385,9.8705,71,36.703,56.569,32.674,41.162,18,8.9443,50.912,16.579,101,11.18,47.446,6.7082,21,29,20.125,55.154,21.628,93,26.833,50.912,15.652,53.162,59.162,13.416,18.385,9.8705,71,36.703,56.569,32.674,41.162,37.123,17.889,41.012,22.361,79,8.9443,39.598,11.18,59,29,20.125,55.154,21.628,93,26.833,50.912,15.652,53.162,20,17.889,42.426,13.416,78,16.579,29.698,33.541,58,37.123,17.889,41.012,22.361,79,8.9443,39.598,11.18,59,73.934,37.147,43.841,20.125,54,21.051,43.204,34.911,94.694,20,17.889,42.426,13.416,78,16.579,29.698,33.541,58,39.162,11.18,39.598,2.2361,70,6.7082,41.012,11.18,49,73.934,37.147,43.841,20.125,54,21.051,43.204,34.911,94.694,44,30.428,45.255,31.848,98,20.125,47.586,22.022,25.162,20.123,30.438,71.748,164.06,4010.2,37.28,44.618,17.889,27.487,58,6.7082,38.184,8.9443,54,6.7082,56.569,11.18,53.162,96.325,19.258,50.912,45.264,4063.1,18.815,52.326,8.9443,79.233,15,0,19.799,4.4721,60,7.6344,22.627,13.416,39,58,6.7082,38.184,8.9443,54,6.7082,56.569,11.18,53.162,36.162,22.361,61.588,29.995,98,17.505,38.184,17.889,27.123,15,0,19.799,4.4721,60,7.6344,22.627,13.416,39,56.974,38.013,60.174,39.866,84,26.449,33.941,24.597,29,36.162,22.361,61.588,29.995,98,17.505,38.184,17.889,27.123,59.162,13.416,18.385,9.8705,71,36.703,56.569,32.674,41.162,56.974,38.013,60.174,39.866,84,26.449,33.941,24.597,29,21,20.125,67.882,47.116,85,10.831,36.77,12.55,58.487,59.162,13.416,18.385,9.8705,71,36.703,56.569,32.674,41.162,37.123,17.889,41.012,22.361,79,8.9443,39.598,11.18,59,21,20.125,67.882,47.116,85,10.831,36.77,12.55,58.487,35.974,49.696,75.73,71.748,91,32.808,39.598,13.416,24,37.123,17.889,41.012,22.361,79,8.9443,39.598,11.18,59,73.934,37.147,43.841,20.125,54,21.051,43.204,34.911,94.694,35.974,49.696,75.73,71.748,91,32.808,39.598,13.416,24,62.325,12.55,58.76,29.995,82,25.139,54.517,29.572,32.325,73.934,37.147,43.841,20.125,54,21.051,43.204,34.911,94.694,44,30.428,45.255,31.848,98,20.125,47.586,22.022,25.162,62.325,12.55,58.76,29.995,82,25.139,54.517,29.572,32.325,63.954,31.305,35.355,12.107,60,20.125,42.426,39.383,75.979,96.325,19.258,50.912,45.264,4063.1,18.815,52.326,8.9443,79.233,15,0,19.799,4.4721,60,7.6344,22.627,13.416,39,38.871,42.683,100.03,37.616,3896.1,55.293,42.566,31.972,100.15,92.733,39.383,24.042,2.2361,27,11.18,67.245,55.035,82.487,15,0,19.799,4.4721,60,7.6344,22.627,13.416,39,56.974,38.013,60.174,39.866,84,26.449,33.941,24.597,29,92.733,39.383,24.042,2.2361,27,11.18,67.245,55.035,82.487,13.162,4.4721,29.698,34.084,138,73.023,77.425,13.416,23.162,56.974,38.013,60.174,39.866,84,26.449,33.941,24.597,29,21,20.125,67.882,47.116,85,10.831,36.77,12.55,58.487,13.162,4.4721,29.698,34.084,138,73.023,77.425,13.416,23.162,18,11.18,60.951,71.713,132,50.313,39.598,25.146,28.61,21,20.125,67.882,47.116,85,10.831,36.77,12.55,58.487,35.974,49.696,75.73,71.748,91,32.808,39.598,13.416,24,18,11.18,60.951,71.713,132,50.313,39.598,25.146,28.61,34.285,26.833,43.841,54.82,93,36.005,57.983,11.18,53.811,35.974,49.696,75.73,71.748,91,32.808,39.598,13.416,24,62.325,12.55,58.76,29.995,82,25.139,54.517,29.572,32.325,34.285,26.833,43.841,54.82,93,36.005,57.983,11.18,53.811,30,8.9443,46.669,29.995,72,16.579,59.397,28.202,38.162,62.325,12.55,58.76,29.995,82,25.139,54.517,29.572,32.325,63.954,31.305,35.355,12.107,60,20.125,42.426,39.383,75.979,30,8.9443,46.669,29.995,72,16.579,59.397,28.202,38.162,33.162,25.1,49.497,30.921,67,29.995,46.032,22.361,47.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
