>: [(5921, 1, 0.65047619047619043, 0)]
>: [(5621, 5, 0.66476190476190478, 1)]
>: [(6444, 1, 0.68047619047619057, 1)]
>: [(1238, 3, 0.70380952380952377, 1)]
>: [(831, 6, 0.72047619047619049, 1)]
>: [(221, 3, 0.77666666666666662, 2)]
>: [(458, 11, 0.78714285714285714, 4)]
>: [(16, 2, 0.81571428571428561, 1)]
>: [(103, 7, 0.84571428571428575, 4)]
>: [(3, 6, 0.84809523809523812, 1)]
>: [(18, 10, 0.85999999999999999, 3)]
>: [(237, 8, 0.88809523809523827, 4)]
using time: 1481.9236514568329
